season,matchId,homeTeam,awayTeam,homeFT,awayFT,homeHT,awayHT,attend,Column10
0,A1A0101,Liberec,Žižkov,0, 0 ,0,0,5507,
0,A1A0102,Plzeň,Slavia,0, 2 ,0,0,15000,
0,A1A0103,Č.Budějovice,Vítkovice,1, 0 ,0,0,4469,
0,A1A0104,Zlín,Dukla Praha,3, 0 ,1,0,5185,
0,A1A0105,Bohemians,Olomouc,2, 1 ,2,1,3314,
0,A1A0106,Ostrava,H. Králové,3, 0 ,2,0,8900,
0,A1A0107,Sparta,Boby Brno,5, 1 ,3,0,13905,
0,A1A0108,Drnovice,Cheb,2, 1 ,1,0,4150,
0,A1A0201,Žižkov,Cheb,0, 1 ,0,0,4530,
0,A1A0202,Boby Brno,Drnovice,1, 2 ,1,1,14727,
0,A1A0203,H. Králové,Sparta,0, 2 ,0,0,11022,
0,A1A0204,Olomouc,Ostrava,1, 1 ,0,0,5095,
0,A1A0205,Dukla Praha,Bohemians,1, 2 ,1,0,2588,
0,A1A0206,Vítkovice,Zlín,3, 2 ,0,2,2461,
0,A1A0207,Slavia,Č. Budějovice,1, 1 ,1,1,6059,
0,A1A0208,Liberec,Plzeň,0, 0 ,0,0,4220,
0,A1A0301,Plzeň,Žižkov,1, 1 ,1,0,7825,
0,A1A0302,Č.Budějovice,Liberec,2, 1 ,1,1,4982,
0,A1A0303,Zlín,Slavia,0, 1 ,0,1,9620,
0,A1A0304,Bohemians,Vítkovice,1, 1 ,0,0,4701,
0,A1A0305,Ostrava,Dukla Praha,4, 1 ,2,0,5200,
0,A1A0306,Sparta,Olomouc,2, 1 ,0,0,6354,
0,A1A0307,Drnovice,H. Králové,1, 0 ,1,0,4300,
0,A1A0308,Cheb,Boby Brno,1, 1 ,0,0,3117,
0,A1A0401,Žižkov,Boby Brno,2, 1 ,1,0,5554,
0,A1A0402,H. Králové,Cheb,1, 3 ,0,0,3681,
0,A1A0403,Olomouc,Drnovice,3, 0 ,0,0,10565,
0,A1A0404,Dukla Praha,Sparta,2, 6 ,0,4,4861,
0,A1A0405,Vítkovice,Ostrava,1, 3 ,0,1,7650,
0,A1A0406,Slavia,Bohemians,2, 3 ,2,2,10200,
0,A1A0407,Liberec,Zlín,1, 1 ,1,1,4000,
0,A1A0408,Plzeň,Č. Budějovice,2, 2 ,2,1,4547,
0,A1A0501,Č.Budějovice,Žižkov,1, 0 ,0,0,5779,
0,A1A0502,Zlín,Plzeň,1, 0 ,1,0,5031,
0,A1A0503,Bohemians,Liberec,2, 0 ,1,0,5529,
0,A1A0504,Ostrava,Slavia,1, 2 ,1,1,11536,
0,A1A0505,Sparta,Vítkovice,4, 0 ,2,0,5669,
0,A1A0506,Drnovice,Dukla Praha,4, 0 ,1,0,3835,
0,A1A0507,Cheb,Olomouc,0, 1 ,0,1,3416,
0,A1A0508,Boby Brno,H. Králové,2, 1 ,1,0,8517,
0,A1A0601,Žižkov,H. Králové,1, 0 ,1,0,6100,
0,A1A0602,Olomouc,Boby Brno,0, 3 ,0,1,8013,
0,A1A0603,Dukla Praha,Cheb,1, 2 ,1,0,938,
0,A1A0604,Vítkovice,Drnovice,1, 1 ,1,0,3500,
0,A1A0605,Slavia,Sparta,1, 1 ,1,0,8380,
0,A1A0606,Liberec,Ostrava,0, 0 ,0,0,5259,
0,A1A0607,Plzeň,Bohemians,3, 2 ,1,1,5678,
0,A1A0608,Č.Budějovice,Zlín,1, 0 ,1,0,5050,
0,A1A0701,Zlín,Žižkov,1, 0 ,1,0,4153,
0,A1A0702,Bohemians,Č. Budějovice,1, 1 ,0,0,4223,
0,A1A0703,Ostrava,Plzeň,2, 1 ,1,1,2905,
0,A1A0704,Sparta,Liberec,2, 0 ,2,0,6131,
0,A1A0705,Drnovice,Slavia,2, 2 ,2,2,5541,
0,A1A0706,Cheb,Vítkovice,2, 1 ,0,0,2870,
0,A1A0707,Boby Brno,Dukla Praha,2, 2 ,0,0,10611,
0,A1A0708,H. Králové,Olomouc,1, 0 ,1,0,2437,
0,A1A0801,Žižkov,Olomouc,2, 2 ,0,0,5200,
0,A1A0802,Dukla Praha,H. Králové,1, 1 ,1,1,1240,
0,A1A0803,Vítkovice,Boby Brno,0, 2 ,0,2,2542,
0,A1A0804,Slavia,Cheb,4, 0 ,2,0,4815,
0,A1A0805,Liberec,Drnovice,4, 2 ,0,2,5013,
0,A1A0806,Plzeň,Sparta,2, 4 ,1,1,11178,
0,A1A0807,Č.Budějovice,Ostrava,0, 0 ,0,0,6343,
0,A1A0808,Zlín,Bohemians,4, 1 ,2,1,4353,
0,A1A0901,Bohemians,Žižkov,2, 1 ,0,1,8675,
0,A1A0902,Ostrava,Zlín,0, 0 ,0,0,4950,
0,A1A0903,Sparta,Č. Budějovice,0, 1 ,0,0,8162,
0,A1A0904,Drnovice,Plzeň,3, 0 ,0,0,2956,
0,A1A0905,Cheb,Liberec,0, 1 ,0,1,2807,
0,A1A0906,Boby Brno,Slavia,2, 1 ,1,1,23111,
0,A1A0907,H. Králové,Vítkovice,2, 2 ,0,1,2451,
0,A1A0908,Olomouc,Dukla Praha,1, 0 ,0,0,5523,
0,A1A1001,Žižkov,Dukla Praha,7, 0 ,1,0,4800,
0,A1A1002,Vítkovice,Olomouc,1, 4 ,1,3,1856,
0,A1A1003,Slavia,H. Králové,4, 2 ,1,0,5196,
0,A1A1004,Liberec,Boby Brno,2, 1 ,1,0,5234,
0,A1A1005,Plzeň,Cheb,2, 0 ,2,0,3577,
0,A1A1006,Č.Budějovice,Drnovice,2, 1 ,2,0,7034,
0,A1A1007,Zlín,Sparta,1, 1 ,0,1,10680,
0,A1A1008,Bohemians,Ostrava,0, 2 ,0,0,3274,
0,A1A1101,Ostrava,Žižkov,1, 0 ,0,0,5800,
0,A1A1102,Sparta,Bohemians,5, 0 ,3,0,3089,
0,A1A1103,Drnovice,Zlín,1, 3 ,1,1,3765,
0,A1A1104,Cheb,Č. Budějovice,0, 0 ,0,0,2599,
0,A1A1105,Boby Brno,Plzeň,0, 1 ,0,1,11123,
0,A1A1106,H. Králové,Liberec,1, 1 ,0,0,2868,
0,A1A1107,Olomouc,Slavia,0, 1 ,0,0,9592,
0,A1A1108,Dukla Praha,Vítkovice,1, 2 ,1,0,776,
0,A1A1201,Žižkov,Vítkovice,4, 1 ,2,1,3100,
0,A1A1202,Slavia,Dukla Praha,3, 0 ,2,0,4867,
0,A1A1203,Liberec,Olomouc,3, 2 ,2,1,4816,
0,A1A1204,Plzeň,H. Králové,2, 0 ,1,0,3579,
0,A1A1205,Č.Budějovice,Boby Brno,3, 2 ,0,1,6144,
0,A1A1206,Zlín,Cheb,0, 1 ,0,1,4565,
0,A1A1207,Bohemians,Drnovice,0, 1 ,0,0,2196,
0,A1A1208,Ostrava,Sparta,1, 3 ,0,1,11112,
0,A1A1301,Sparta,Žižkov,0, 0 ,0,0,3891,
0,A1A1302,Drnovice,Ostrava,2, 1 ,2,1,2727,
0,A1A1303,Cheb,Bohemians,2, 0 ,1,0,2214,
0,A1A1304,Boby Brno,Zlín,3, 0 ,1,0,4156,
0,A1A1305,H. Králové,Č. Budějovice,1, 0 ,0,0,1126,
0,A1A1306,Olomouc,Plzeň,1, 0 ,1,0,4128,
0,A1A1307,Dukla Praha,Liberec,0, 1 ,0,0,1182,
0,A1A1308,Vítkovice,Slavia,1, 2 ,0,1,1362,
0,A1A1401,Žižkov,Slavia,1, 4 ,0,2,6730,
0,A1A1402,Liberec,Vítkovice,2, 0 ,0,0,4180,
0,A1A1403,Plzeň,Dukla Praha,3, 1 ,0,0,2558,
0,A1A1404,Č.Budějovice,Olomouc,2, 1 ,1,0,3870,
0,A1A1405,Zlín,H. Králové,1, 0 ,0,0,3137,
0,A1A1406,Bohemians,Boby Brno,2, 3 ,1,1,2949,
0,A1A1407,Ostrava,Cheb,5, 0 ,2,0,1535,
0,A1A1408,Sparta,Drnovice,0, 0 ,0,0,2897,
0,A1A1501,Drnovice,Žižkov,0, 2 ,0,0,2390,
0,A1A1502,Cheb,Sparta,0, 0 ,0,0,4638,
0,A1A1503,Boby Brno,Ostrava,0, 1 ,0,0,3583,
0,A1A1504,H. Králové,Bohemians,0, 0 ,0,0,3252,
0,A1A1505,Olomouc,Zlín,3, 0 ,1,0,4700,
0,A1A1506,Dukla Praha,Č. Budějovice,1, 2 ,1,2,669,
0,A1A1507,Vítkovice,Plzeň,1, 1 ,1,0,1562,
0,A1A1508,Slavia,Liberec,0, 2 ,0,2,4108,
0,A1A1601,Žižkov,Liberec,3, 4 ,2,1,4378,
0,A1A1602,Slavia,Plzeň,0, 0 ,0,0,6456,
0,A1A1603,Vítkovice,Č. Budějovice,1, 1 ,1,1,2189,
0,A1A1604,Dukla Praha,Zlín,1, 1 ,0,1,790,
0,A1A1605,Olomouc,Bohemians,5, 0 ,2,0,6692,
0,A1A1606,H. Králové,Ostrava,1, 0 ,1,0,3269,
0,A1A1607,Boby Brno,Sparta,0, 2 ,0,1,16541,
0,A1A1608,Cheb,Drnovice,2, 0 ,2,0,3623,
0,A1A1701,Cheb,Žižkov,1, 1 ,0,1,2721,
0,A1A1702,Drnovice,Boby Brno,2, 1 ,1,1,6505,
0,A1A1703,Sparta,H. Králové,2, 0 ,2,0,3538,
0,A1A1704,Ostrava,Olomouc,1, 1 ,1,1,5286,
0,A1A1705,Bohemians,Dukla Praha,3, 1 ,1,1,3182,
0,A1A1706,Zlín,Vítkovice,4, 1 ,2,1,4327,
0,A1A1707,Č.Budějovice,Slavia,1, 1 ,0,0,5734,
0,A1A1708,Plzeň,Liberec,0, 0 ,0,0,4962,
0,A1A1801,Žižkov,Plzeň,1, 1 ,0,0,4486,
0,A1A1802,Liberec,Č. Budějovice,3, 3 ,1,0,5000,
0,A1A1803,Slavia,Zlín,5, 0 ,2,0,4367,
0,A1A1804,Vítkovice,Bohemians,0, 1 ,0,1,1884,
0,A1A1805,Dukla Praha,Ostrava,0, 3 ,0,1,887,
0,A1A1806,Olomouc,Sparta,1, 0 ,0,0,6225,
0,A1A1807,H. Králové,Drnovice,3, 1 ,1,1,3317,
0,A1A1808,Boby Brno,Cheb,0, 0 ,0,0,9145,
0,A1A1901,Boby Brno,Žižkov,1, 1 ,0,0,9757,
0,A1A1902,Cheb,H. Králové,1, 0 ,1,0,2425,
0,A1A1903,Drnovice,Olomouc,0, 1 ,0,0,2846,
0,A1A1904,Sparta,Dukla Praha,4, 0 ,0,0,1970,
0,A1A1905,Ostrava,Vítkovice,5, 0 ,2,0,5215,
0,A1A1906,Bohemians,Slavia,0, 1 ,0,1,8108,
0,A1A1907,Zlín,Liberec,1, 0 ,1,0,4308,
0,A1A1908,Č.Budějovice,Plzeň,0, 0 ,0,0,5500,
0,A1A2001,Žižkov,Č. Budějovice,1, 0 ,0,0,3722,
0,A1A2002,Plzeň,Zlín,4, 1 ,3,0,4350,
0,A1A2003,Liberec,Bohemians,4, 0 ,1,0,4953,
0,A1A2004,Slavia,Ostrava,1, 0 ,0,0,3924,
0,A1A2005,Vítkovice,Sparta,1, 2 ,1,1,2584,
0,A1A2006,Dukla Praha,Drnovice,0, 2 ,0,1,525,
0,A1A2007,Olomouc,Cheb,1, 1 ,1,0,6408,
0,A1A2008,H. Králové,Boby Brno,1, 0 ,1,0,3871,
0,A1A2101,H. Králové,Žižkov,3, 2 ,2,1,2732,
0,A1A2102,Boby Brno,Olomouc,0, 1 ,0,0,5365,
0,A1A2103,Cheb,Dukla Praha,2, 1 ,0,0,2706,
0,A1A2104,Drnovice,Vítkovice,2, 0 ,1,0,2400,
0,A1A2105,Sparta,Slavia,4, 1 ,2,1,9976,
0,A1A2106,Ostrava,Liberec,2, 0 ,1,0,1856,
0,A1A2107,Bohemians,Plzeň,0, 0 ,0,0,1111,
0,A1A2108,Zlín,Č. Budějovice,1, 0 ,1,0,3038,
0,A1A2201,Žižkov,Zlín,2, 2 ,1,0,1924,
0,A1A2202,Č.Budějovice,Bohemians,2, 0 ,0,0,5734,
0,A1A2203,Plzeň,Ostrava,1, 0 ,1,0,3450,
0,A1A2204,Liberec,Sparta,2, 1 ,2,0,5000,
0,A1A2205,Slavia,Drnovice,0, 0 ,0,0,3678,
0,A1A2206,Vítkovice,Cheb,0, 2 ,0,1,1384,
0,A1A2207,Dukla Praha,Boby Brno,1, 1 ,0,0,682,
0,A1A2208,Olomouc,H. Králové,2, 0 ,1,0,5762,
0,A1A2301,Olomouc,Žižkov,0, 1 ,0,0,3497,
0,A1A2302,H. Králové,Dukla Praha,0, 1 ,0,0,3665,
0,A1A2303,Boby Brno,Vítkovice,1, 0 ,1,0,5700,
0,A1A2304,Cheb,Slavia,2, 0 ,2,0,4917,
0,A1A2305,Drnovice,Liberec,1, 0 ,0,0,3838,
0,A1A2306,Sparta,Plzeň,1, 0 ,1,0,1829,
0,A1A2307,Ostrava,Č. Budějovice,4, 2 ,1,0,5133,
0,A1A2308,Bohemians,Zlín,1, 0 ,1,0,2296,
0,A1A2401,Žižkov,Bohemians,1, 0 ,1,0,4163,
0,A1A2402,Zlín,Ostrava,1, 4 ,1,2,4208,
0,A1A2403,Č.Budějovice,Sparta,1, 2 ,1,0,7099,
0,A1A2404,Plzeň,Drnovice,1, 0 ,0,0,4250,
0,A1A2405,Liberec,Cheb,0, 2 ,0,1,3776,
0,A1A2406,Slavia,Boby Brno,6, 0 ,4,0,3496,
0,A1A2407,Vítkovice,H. Králové,1, 1 ,1,0,1106,
0,A1A2408,Dukla Praha,Olomouc,1, 1 ,1,0,459,
0,A1A2501,Dukla Praha,Žižkov,0, 2 ,0,1,1177,
0,A1A2502,Olomouc,Vítkovice,3, 1 ,1,0,4307,
0,A1A2503,H. Králové,Slavia,1, 0 ,1,0,2200,
0,A1A2504,Boby Brno,Liberec,1, 0 ,0,0,4788,
0,A1A2505,Cheb,Plzeň,0, 0 ,0,0,5016,
0,A1A2506,Drnovice,Č. Budějovice,4, 0 ,3,0,4000,
0,A1A2507,Sparta,Zlín,3, 2 ,1,1,2629,
0,A1A2508,Ostrava,Bohemians,1, 1 ,1,1,4224,
0,A1A2601,Žižkov,Ostrava,1, 0 ,0,0,4661,
0,A1A2602,Bohemians,Sparta,1, 1 ,1,0,6305,
0,A1A2603,Zlín,Drnovice,1, 1 ,1,0,3116,
0,A1A2604,Č.Budějovice,Cheb,0, 0 ,0,0,4841,
0,A1A2605,Plzeň,Boby Brno,1, 2 ,1,1,5210,
0,A1A2606,Liberec,H. Králové,1, 2 ,0,1,4460,
0,A1A2607,Slavia,Olomouc,0, 2 ,0,1,3552,
0,A1A2608,Vítkovice,Dukla Praha,1, 0 ,0,0,1156,
0,A1A2701,Vítkovice,Žižkov,0, 1 ,0,1,1086,
0,A1A2702,Dukla Praha,Slavia,2, 3 ,1,0,2553,
0,A1A2703,Olomouc,Liberec,1, 2 ,1,1,3462,
0,A1A2704,H. Králové,Plzeň,1, 2 ,0,1,3000,
0,A1A2705,Boby Brno,Č. Budějovice,1, 1 ,1,0,6871,
0,A1A2706,Cheb,Zlín,1, 1 ,0,0,4040,
0,A1A2707,Drnovice,Bohemians,4, 1 ,1,0,3846,
0,A1A2708,Sparta,Ostrava,1, 1 ,0,0,2787,
0,A1A2801,Žižkov,Sparta,0, 0 ,0,0,3573,
0,A1A2802,Ostrava,Drnovice,0, 1 ,0,0,4417,
0,A1A2803,Bohemians,Cheb,1, 2 ,0,0,1800,
0,A1A2804,Zlín,Boby Brno,3, 2 ,1,2,3840,
0,A1A2805,Č.Budějovice,H. Králové,2, 1 ,2,0,4112,
0,A1A2806,Plzeň,Olomouc,2, 0 ,1,0,4210,
0,A1A2807,Liberec,Dukla Praha,1, 1 ,0,1,4024,
0,A1A2808,Slavia,Vítkovice,6, 0 ,3,0,3369,
0,A1A2901,Slavia,Žižkov,1, 0 ,0,0,5856,
0,A1A2902,Vítkovice,Liberec,1, 1 ,1,0,836,
0,A1A2903,Dukla Praha,Plzeň,0, 0 ,0,0,737,
0,A1A2904,Olomouc,Č. Budějovice,0, 0 ,0,0,3136,
0,A1A2905,H. Králové,Zlín,3, 0 ,0,0,2164,
0,A1A2906,Boby Brno,Bohemians,3, 0 ,1,0,8513,
0,A1A2907,Cheb,Ostrava,2, 2 ,0,2,4661,
0,A1A2908,Drnovice,Sparta,1, 1 ,0,0,5828,
0,A1A3001,Žižkov,Drnovice,2, 0 ,1,0,2130,
0,A1A3002,Sparta,Cheb,3, 0 ,2,0,5652,
0,A1A3003,Ostrava,Boby Brno,4, 1 ,2,1,2800,
0,A1A3004,Bohemians,H. Králové,2, 2 ,1,0,1402,
0,A1A3005,Zlín,Olomouc,2, 4 ,2,2,3715,
0,A1A3006,Č.Budějovice,Dukla Praha,1, 1 ,1,1,4186,
0,A1A3007,Plzeň,Vítkovice,2, 0 ,0,0,6239,
0,A1A3008,Liberec,Slavia,0, 0 ,0,0,4300,
1,A1A0101,Jablonec,Ostrava,2, 3 ,0,3,6150,
1,A1A0102,Drnovice,Sparta,0, 4 ,0,2,3467,
1,A1A0103,Benešov,Č. Budějovice,2, 1 ,1,0,5230,
1,A1A0104,Olomouc,Bohemians,2, 0 ,2,0,5206,
1,A1A0105,Žižkov,H. Králové,5, 1 ,3,0,3125,
1,A1A0106,Cheb,Zlín,1, 1 ,0,0,3157,
1,A1A0107,Slavia,Brno,3, 0 ,1,0,4585,
1,A1A0108,Liberec,Plzeň,1, 2 ,1,1,4985,
1,A1A0201,Ostrava,Plzeň,1, 0 ,1,0,5640,
1,A1A0202,Brno,Liberec,2, 2 ,1,1,13715,
1,A1A0203,Zlín,Slavia,0, 4 ,0,2,6304,
1,A1A0204,H. Králové,Cheb,0, 1 ,0,0,3339,
1,A1A0205,Bohemians,Žižkov,0, 4 ,0,1,8392,
1,A1A0206,Č.Budějovice,Olomouc,1, 1 ,1,1,2400,
1,A1A0207,Sparta,Benešov,2, 0 ,1,0,3642,
1,A1A0208,Jablonec,Drnovice,3, 1 ,1,0,5015,
1,A1A0301,Drnovice,Ostrava,2, 1 ,2,0,4237,
1,A1A0302,Benešov,Jablonec,0, 0 ,0,0,2332,
1,A1A0303,Olomouc,Sparta,1, 1 ,0,1,10242,
1,A1A0304,Žižkov,Č. Budějovice,4, 0 ,1,0,4584,
1,A1A0305,Cheb,Bohemians,2, 1 ,1,0,3576,
1,A1A0306,Slavia,H. Králové,3, 1 ,2,1,5074,
1,A1A0307,Liberec,Zlín,1, 0 ,0,0,4391,
1,A1A0308,Plzeň,Brno,0, 1 ,0,1,6230,
1,A1A0401,Ostrava,Brno,2, 2 ,2,1,7777,
1,A1A0402,Zlín,Plzeň,2, 1 ,2,1,3800,
1,A1A0403,H. Králové,Liberec,2, 0 ,1,0,3377,
1,A1A0404,Bohemians,Slavia,1, 2 ,0,1,8567,
1,A1A0405,Č.Budějovice,Cheb,0, 0 ,0,0,4286,
1,A1A0406,Sparta,Žižkov,3, 1 ,1,0,12228,
1,A1A0407,Jablonec,Olomouc,2, 1 ,1,1,7860,
1,A1A0408,Drnovice,Benešov,1, 3 ,0,2,3055,
1,A1A0501,Benešov,Ostrava,1, 2 ,1,1,4840,
1,A1A0502,Olomouc,Drnovice,1, 0 ,0,0,6065,
1,A1A0503,Žižkov,Jablonec,2, 1 ,1,0,2820,
1,A1A0504,Cheb,Sparta,0, 0 ,0,0,3914,
1,A1A0505,Slavia,Č. Budějovice,1, 2 ,0,0,6015,
1,A1A0506,Liberec,Bohemians,3, 1 ,1,0,4470,
1,A1A0507,Plzeň,H. Králové,1, 0 ,1,0,4650,
1,A1A0508,Brno,Zlín,1, 0 ,0,0,17220,
1,A1A0601,Ostrava,Zlín,0, 0 ,0,0,3422,
1,A1A0602,H. Králové,Brno,0, 2 ,0,0,3201,
1,A1A0603,Bohemians,Plzeň,3, 0 ,1,0,3156,
1,A1A0604,Č.Budějovice,Liberec,0, 2 ,0,1,4310,
1,A1A0605,Sparta,Slavia,0, 0 ,0,0,16380,
1,A1A0606,Jablonec,Cheb,3, 0 ,2,0,8150,
1,A1A0607,Drnovice,Žižkov,2, 2 ,0,1,2371,
1,A1A0608,Benešov,Olomouc,1, 0 ,1,0,3237,
1,A1A0701,Olomouc,Ostrava,1, 1 ,0,0,4261,
1,A1A0702,Žižkov,Benešov,2, 0 ,1,0,4279,
1,A1A0703,Cheb,Drnovice,2, 1 ,2,1,2967,
1,A1A0704,Slavia,Jablonec,2, 1 ,1,0,5601,
1,A1A0705,Liberec,Sparta,2, 1 ,1,1,7954,
1,A1A0706,Plzeň,Č. Budějovice,0, 0 ,0,0,3430,
1,A1A0707,Brno,Bohemians,3, 1 ,1,0,17371,
1,A1A0708,Zlín,H. Králové,2, 0 ,1,0,3633,
1,A1A0801,Ostrava,H. Králové,1, 0 ,0,0,2658,
1,A1A0802,Bohemians,Zlín,1, 0 ,0,0,3539,
1,A1A0803,Č.Budějovice,Brno,1, 1 ,0,0,4152,
1,A1A0804,Sparta,Plzeň,7, 2 ,3,1,5225,
1,A1A0805,Jablonec,Liberec,1, 1 ,0,0,12637,
1,A1A0806,Drnovice,Slavia,1, 2 ,1,1,3769,
1,A1A0807,Benešov,Cheb,1, 2 ,0,2,3350,
1,A1A0808,Olomouc,Žižkov,1, 2 ,0,1,6288,
1,A1A0901,Žižkov,Ostrava,5, 2 ,3,1,3163,
1,A1A0902,Cheb,Olomouc,0, 1 ,0,1,3275,
1,A1A0903,Slavia,Benešov,2, 0 ,0,0,5446,
1,A1A0904,Liberec,Drnovice,1, 0 ,1,0,4935,
1,A1A0905,Plzeň,Jablonec,1, 0 ,0,0,3200,
1,A1A0906,Brno,Sparta,3, 1 ,0,0,28695,
1,A1A0907,Zlín,Č. Budějovice,0, 0 ,0,0,3365,
1,A1A0908,H. Králové,Bohemians,1, 1 ,1,1,2482,
1,A1A1001,Ostrava,Bohemians,0, 0 ,0,0,2360,
1,A1A1002,Č.Budějovice,H. Králové,4, 0 ,1,0,3492,
1,A1A1003,Sparta,Zlín,3, 0 ,1,0,4063,
1,A1A1004,Jablonec,Brno,1, 0 ,0,0,7015,
1,A1A1005,Drnovice,Plzeň,1, 0 ,0,0,3945,
1,A1A1006,Benešov,Liberec,0, 5 ,0,1,2850,
1,A1A1007,Olomouc,Slavia,1, 1 ,1,1,3054,
1,A1A1008,Žižkov,Cheb,3, 2 ,1,1,3200,
1,A1A1101,Cheb,Ostrava,3, 0 ,0,0,2611,
1,A1A1102,Slavia,Žižkov,3, 2 ,1,0,4974,
1,A1A1103,Liberec,Olomouc,2, 1 ,1,0,5260,
1,A1A1104,Plzeň,Benešov,2, 1 ,2,1,2140,
1,A1A1105,Brno,Drnovice,3, 1 ,2,0,24779,
1,A1A1106,Zlín,Jablonec,2, 1 ,1,0,2900,
1,A1A1107,H. Králové,Sparta,2, 1 ,2,0,3400,
1,A1A1108,Bohemians,Č. Budějovice,0, 0 ,0,0,2800,
1,A1A1201,Ostrava,Č. Budějovice,2, 1 ,1,1,1706,
1,A1A1202,Sparta,Bohemians,3, 1 ,2,0,5731,
1,A1A1203,Jablonec,H. Králové,3, 0 ,2,0,4752,
1,A1A1204,Drnovice,Zlín,0, 1 ,0,0,3160,
1,A1A1205,Benešov,Brno,1, 1 ,0,1,2353,
1,A1A1206,Olomouc,Plzeň,3, 0 ,0,0,2560,
1,A1A1207,Žižkov,Liberec,1, 0 ,0,0,4963,
1,A1A1208,Cheb,Slavia,0, 0 ,0,0,3637,
1,A1A1301,Slavia,Ostrava,2, 0 ,1,0,5624,
1,A1A1302,Liberec,Cheb,2, 0 ,1,0,5209,
1,A1A1303,Plzeň,Žižkov,3, 2 ,0,1,5200,
1,A1A1304,Brno,Olomouc,2, 0 ,1,0,24152,
1,A1A1305,Zlín,Benešov,3, 1 ,1,0,3212,
1,A1A1306,H. Králové,Drnovice,0, 0 ,0,0,2206,
1,A1A1307,Bohemians,Jablonec,0, 3 ,0,1,3056,
1,A1A1308,Č.Budějovice,Sparta,1, 0 ,0,0,6403,
1,A1A1401,Ostrava,Sparta,0, 1 ,0,0,3041,
1,A1A1402,Jablonec,Č. Budějovice,1, 0 ,0,0,4697,
1,A1A1403,Drnovice,Bohemians,1, 0 ,0,0,3452,
1,A1A1404,Benešov,H. Králové,0, 1 ,0,1,2668,
1,A1A1405,Olomouc,Zlín,2, 1 ,0,0,3463,
1,A1A1406,Žižkov,Brno,0, 0 ,0,0,6341,
1,A1A1407,Cheb,Plzeň,1, 0 ,0,0,3008,
1,A1A1408,Slavia,Liberec,5, 0 ,2,0,8446,
1,A1A1501,Liberec,Ostrava,2, 1 ,0,1,4249,
1,A1A1502,Plzeň,Slavia,1, 1 ,0,0,8930,
1,A1A1503,Brno,Cheb,6, 0 ,4,0,17372,
1,A1A1504,Zlín,Žižkov,0, 5 ,0,2,4862,
1,A1A1505,H. Králové,Olomouc,2, 0 ,2,0,2013,
1,A1A1506,Bohemians,Benešov,5, 2 ,2,2,2862,
1,A1A1507,Č.Budějovice,Drnovice,2, 0 ,0,0,4156,
1,A1A1508,Sparta,Jablonec,3, 0 ,1,0,7145,
1,A1A1601,Ostrava,Jablonec,2, 1 ,2,0,3393,
1,A1A1602,Sparta,Drnovice,4, 0 ,3,0,6243,
1,A1A1603,Č.Budějovice,Benešov,1, 1 ,1,1,5241,
1,A1A1604,Bohemians,Olomouc,0, 1 ,0,1,4822,
1,A1A1605,H. Králové,Žižkov,2, 1 ,0,0,5562,
1,A1A1606,Zlín,Cheb,3, 2 ,1,0,4073,
1,A1A1607,Brno,Slavia,1, 2 ,0,0,34770,
1,A1A1608,Plzeň,Liberec,2, 1 ,1,0,4650,
1,A1A1701,Plzeň,Ostrava,0, 1 ,0,0,5150,
1,A1A1702,Liberec,Brno,2, 1 ,0,1,8192,
1,A1A1703,Slavia,Zlín,1, 0 ,1,0,3622,
1,A1A1704,Cheb,H. Králové,1, 3 ,1,1,3320,
1,A1A1705,Žižkov,Bohemians,3, 4 ,1,2,6300,
1,A1A1706,Olomouc,Č. Budějovice,1, 1 ,1,1,4756,
1,A1A1707,Benešov,Sparta,0, 1 ,0,0,8049,
1,A1A1708,Drnovice,Jablonec,2, 1 ,1,0,4100,
1,A1A1801,Ostrava,Drnovice,1, 3 ,1,1,1529,
1,A1A1802,Jablonec,Benešov,2, 0 ,1,0,7386,
1,A1A1803,Sparta,Olomouc,2, 0 ,1,0,6615,
1,A1A1804,Č.Budějovice,Žižkov,1, 0 ,0,0,5613,
1,A1A1805,Bohemians,Cheb,2, 1 ,1,0,4659,
1,A1A1806,H. Králové,Slavia,0, 0 ,0,0,22672,
1,A1A1807,Zlín,Liberec,2, 1 ,0,0,4259,
1,A1A1808,Brno,Plzeň,2, 0 ,1,0,23150,
1,A1A1901,Brno,Ostrava,1, 1 ,0,0,17856,
1,A1A1902,Plzeň,Zlín,2, 0 ,0,0,3450,
1,A1A1903,Liberec,H. Králové,4, 2 ,1,1,6504,
1,A1A1904,Slavia,Bohemians,2, 1 ,2,1,11205,
1,A1A1905,Cheb,Č. Budějovice,0, 2 ,0,2,2217,
1,A1A1906,Žižkov,Sparta,0, 2 ,0,1,8498,
1,A1A1907,Olomouc,Jablonec,1, 2 ,0,1,4800,
1,A1A1908,Benešov,Drnovice,1, 2 ,1,1,3007,
1,A1A2001,Ostrava,Benešov,7, 2 ,3,2,1530,
1,A1A2002,Drnovice,Olomouc,2, 1 ,1,0,5425,
1,A1A2003,Jablonec,Žižkov,1, 1 ,1,1,5027,
1,A1A2004,Sparta,Cheb,1, 1 ,0,0,6573,
1,A1A2005,Č.Budějovice,Slavia,1, 1 ,0,1,8396,
1,A1A2006,Bohemians,Liberec,3, 4 ,2,1,9112,
1,A1A2007,H. Králové,Plzeň,2, 0 ,0,0,4568,
1,A1A2008,Zlín,Brno,0, 2 ,0,1,5019,
